Log file open, 03/08/23 00:34:57
[2023.03.08-00.22.57:694][389]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP_ColorSwitch" FILE="../../../../EventHorizon_KLech/Saved/Autosaves/Game/BP_ColorSwitch_Auto3.uasset" SILENT=false AUTOSAVING=true
[2023.03.08-00.22.57:710][389]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/BP_ColorSwitch_Auto3
[2023.03.08-00.22.57:710][389]LogSavePackage: Moving '../../../../EventHorizon_KLech/Saved/BP_ColorSwitch_Auto3F092AFC44D807E814B5DDA9F01CFD103.tmp' to '../../../../EventHorizon_KLech/Saved/Autosaves/Game/BP_ColorSwitch_Auto3.uasset'
[2023.03.08-00.22.57:710][389]LogFileHelpers: Auto-saving content packages took 0.100
[2023.03.08-00.24.13:473][520]BlueprintLog: New page: Compile BP_ColorChecker
[2023.03.08-00.24.13:550][520]LogUObjectHash: Compacting FUObjectHashTables data took   2.08ms
[2023.03.08-00.24.35:868][691]Cmd: TRANSACTION UNDO
[2023.03.08-00.24.35:868][691]LogEditorTransaction: Undo Move Elements
[2023.03.08-00.26.06:969][708]LogContentBundle: [Container: FirstPersonMap] Generating Streaming for 0 Content Bundles.
[2023.03.08-00.26.06:981][708]LogWorldPartition: Display: GenerateStreaming started...
[2023.03.08-00.26.06:981][708]LogWorldPartition: Display: GetPartitionedActors started...
[2023.03.08-00.26.06:981][708]LogWorldPartition: Display: GetPartitionedActors took 8 us (total: 98 us)
[2023.03.08-00.26.06:982][708]LogWorldPartition: Display: GenerateStreaming took 347 us (total: 3 ms)
[2023.03.08-00.26.06:982][708]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.03.08-00.26.06:982][708]PIE: New page: PIE session: FirstPersonMap (8 Mar 2023, 02:26:06)
[2023.03.08-00.26.07:012][708]LogPlayLevel: Creating play world package: /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2023.03.08-00.26.07:018][708]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005893s)
[2023.03.08-00.26.07:018][708]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap to /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap (0.005935s)
[2023.03.08-00.26.07:018][708]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.08-00.26.07:018][708]LogAIModule: Creating AISystem for world FirstPersonMap
[2023.03.08-00.26.07:019][708]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.03.08-00.26.07:019][708]LogWorldPartition: Display: WorldPartition initialize started...
[2023.03.08-00.26.07:019][708]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.03.08-00.26.07:020][708]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2023.03.08-00.26.07:020][708]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 325 ms)
[2023.03.08-00.26.07:020][708]LogPlayLevel: PIE: World Init took: (0.002649s)
[2023.03.08-00.26.07:072][708]LogUObjectHash: Compacting FUObjectHashTables data took   2.16ms
[2023.03.08-00.26.07:074][708]LogAudio: Display: Creating Audio Device:                 Id: 10, Scope: Unique, Realtime: True
[2023.03.08-00.26.07:074][708]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.03.08-00.26.07:074][708]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.03.08-00.26.07:074][708]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.03.08-00.26.07:074][708]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.03.08-00.26.07:074][708]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.03.08-00.26.07:074][708]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.03.08-00.26.07:074][708]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.03.08-00.26.07:074][708]LogAudio: Display: AudioDevice MaxSources: 32
[2023.03.08-00.26.07:075][708]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.03.08-00.26.07:075][708]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.03.08-00.26.07:075][708]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.03.08-00.26.07:077][708]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.03.08-00.26.07:098][708]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.03.08-00.26.07:098][708]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.03.08-00.26.07:098][708]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.03.08-00.26.07:098][708]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.03.08-00.26.07:099][708]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=10
[2023.03.08-00.26.07:099][708]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=10
[2023.03.08-00.26.07:101][708]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=10
[2023.03.08-00.26.07:101][708]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=10
[2023.03.08-00.26.07:101][708]LogInit: FAudioDevice initialized.
[2023.03.08-00.26.07:101][708]LogAudio: Display: Audio Device (ID: 10) registered with world 'FirstPersonMap'.
[2023.03.08-00.26.07:104][708]LogLoad: Game class is 'BP_FirstPersonGameMode_C'
[2023.03.08-00.26.07:107][708]LogWorld: Bringing World /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap up for play (max tick rate 0) at 2023.03.08-01.26.07
[2023.03.08-00.26.07:107][708]LogWorld: Bringing up level for play took: 0.003087
[2023.03.08-00.26.07:109][708]LogOnline: OSS: Created online subsystem instance for: :Context_20
[2023.03.08-00.26.07:111][708]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=1212.330 Y=1651.727 Z=98.338
[2023.03.08-00.26.07:112][708]PIE: Server logged in
[2023.03.08-00.26.07:113][708]PIE: Play in editor total start time 0.144 seconds.
[2023.03.08-00.26.28:833][ 59]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.08-00.26.28:833][ 59]LogWorld: BeginTearingDown for /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2023.03.08-00.26.28:833][ 59]LogWorld: UWorld::CleanupWorld for FirstPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.03.08-00.26.28:833][ 59]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.08-00.26.28:833][ 59]LogContentBundle: [Container: FirstPersonMap] Deleting container.
[2023.03.08-00.26.28:848][ 59]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.03.08-00.26.28:856][ 59]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.08-00.26.28:908][ 59]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.03.08-00.26.28:909][ 59]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=10
[2023.03.08-00.26.28:910][ 59]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=10
[2023.03.08-00.26.28:914][ 59]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.08-00.26.28:919][ 59]LogUObjectHash: Compacting FUObjectHashTables data took   3.02ms
[2023.03.08-00.26.29:000][ 60]LogPlayLevel: Display: Destroying online subsystem :Context_20
[2023.03.08-00.26.31:657][310]LogContentBundle: [Container: FirstPersonMap] Generating Streaming for 0 Content Bundles.
[2023.03.08-00.26.31:660][310]LogWorldPartition: Display: GenerateStreaming started...
[2023.03.08-00.26.31:660][310]LogWorldPartition: Display: GetPartitionedActors started...
[2023.03.08-00.26.31:660][310]LogWorldPartition: Display: GetPartitionedActors took 7 us (total: 106 us)
[2023.03.08-00.26.31:660][310]LogWorldPartition: Display: GenerateStreaming took 306 us (total: 4 ms)
[2023.03.08-00.26.31:660][310]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.03.08-00.26.31:661][310]PIE: New page: PIE session: FirstPersonMap (8 Mar 2023, 02:26:31)
[2023.03.08-00.26.31:661][310]LogPlayLevel: Creating play world package: /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2023.03.08-00.26.31:667][310]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005943s)
[2023.03.08-00.26.31:667][310]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap to /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap (0.005975s)
[2023.03.08-00.26.31:667][310]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.08-00.26.31:667][310]LogAIModule: Creating AISystem for world FirstPersonMap
[2023.03.08-00.26.31:668][310]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.03.08-00.26.31:668][310]LogWorldPartition: Display: WorldPartition initialize started...
[2023.03.08-00.26.31:668][310]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.03.08-00.26.31:669][310]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2023.03.08-00.26.31:669][310]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 327 ms)
[2023.03.08-00.26.31:669][310]LogPlayLevel: PIE: World Init took: (0.002635s)
[2023.03.08-00.26.31:717][310]LogUObjectHash: Compacting FUObjectHashTables data took   1.72ms
[2023.03.08-00.26.31:719][310]LogAudio: Display: Creating Audio Device:                 Id: 11, Scope: Unique, Realtime: True
[2023.03.08-00.26.31:719][310]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.03.08-00.26.31:719][310]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.03.08-00.26.31:719][310]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.03.08-00.26.31:719][310]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.03.08-00.26.31:719][310]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.03.08-00.26.31:719][310]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.03.08-00.26.31:719][310]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.03.08-00.26.31:719][310]LogAudio: Display: AudioDevice MaxSources: 32
[2023.03.08-00.26.31:720][310]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.03.08-00.26.31:720][310]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.03.08-00.26.31:720][310]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.03.08-00.26.31:722][310]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.03.08-00.26.31:741][310]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.03.08-00.26.31:741][310]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.03.08-00.26.31:742][310]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.03.08-00.26.31:742][310]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.03.08-00.26.31:742][310]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=11
[2023.03.08-00.26.31:742][310]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=11
[2023.03.08-00.26.31:744][310]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=11
[2023.03.08-00.26.31:744][310]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=11
[2023.03.08-00.26.31:744][310]LogInit: FAudioDevice initialized.
[2023.03.08-00.26.31:744][310]LogAudio: Display: Audio Device (ID: 11) registered with world 'FirstPersonMap'.
[2023.03.08-00.26.31:747][310]LogLoad: Game class is 'BP_FirstPersonGameMode_C'
[2023.03.08-00.26.31:749][310]LogWorld: Bringing World /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap up for play (max tick rate 0) at 2023.03.08-01.26.31
[2023.03.08-00.26.31:750][310]LogWorld: Bringing up level for play took: 0.002908
[2023.03.08-00.26.31:752][310]LogOnline: OSS: Created online subsystem instance for: :Context_21
[2023.03.08-00.26.31:754][310]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=1151.457 Y=2037.010 Z=98.338
[2023.03.08-00.26.31:754][310]PIE: Server logged in
[2023.03.08-00.26.31:755][310]PIE: Play in editor total start time 0.098 seconds.
[2023.03.08-00.26.51:542][512]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.08-00.26.51:542][512]LogWorld: BeginTearingDown for /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2023.03.08-00.26.51:542][512]LogWorld: UWorld::CleanupWorld for FirstPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.03.08-00.26.51:542][512]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.08-00.26.51:542][512]LogContentBundle: [Container: FirstPersonMap] Deleting container.
[2023.03.08-00.26.51:548][512]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.03.08-00.26.51:555][512]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.08-00.26.51:609][512]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.03.08-00.26.51:609][512]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=11
[2023.03.08-00.26.51:611][512]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=11
[2023.03.08-00.26.51:614][512]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.08-00.26.51:618][512]LogUObjectHash: Compacting FUObjectHashTables data took   1.74ms
[2023.03.08-00.26.51:700][513]LogPlayLevel: Display: Destroying online subsystem :Context_21
[2023.03.08-00.27.15:662][880]LogContentBundle: [Container: FirstPersonMap] Generating Streaming for 0 Content Bundles.
[2023.03.08-00.27.15:664][880]LogWorldPartition: Display: GenerateStreaming started...
[2023.03.08-00.27.15:664][880]LogWorldPartition: Display: GetPartitionedActors started...
[2023.03.08-00.27.15:664][880]LogWorldPartition: Display: GetPartitionedActors took 8 us (total: 114 us)
[2023.03.08-00.27.15:664][880]LogWorldPartition: Display: GenerateStreaming took 310 us (total: 4 ms)
[2023.03.08-00.27.15:664][880]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.03.08-00.27.15:664][880]PIE: New page: PIE session: FirstPersonMap (8 Mar 2023, 02:27:15)
[2023.03.08-00.27.15:664][880]LogPlayLevel: Creating play world package: /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2023.03.08-00.27.15:670][880]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005842s)
[2023.03.08-00.27.15:670][880]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap to /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap (0.005874s)
[2023.03.08-00.27.15:670][880]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.08-00.27.15:671][880]LogAIModule: Creating AISystem for world FirstPersonMap
[2023.03.08-00.27.15:671][880]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.03.08-00.27.15:671][880]LogWorldPartition: Display: WorldPartition initialize started...
[2023.03.08-00.27.15:671][880]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.03.08-00.27.15:673][880]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2023.03.08-00.27.15:673][880]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 329 ms)
[2023.03.08-00.27.15:673][880]LogPlayLevel: PIE: World Init took: (0.002902s)
[2023.03.08-00.27.15:722][880]LogUObjectHash: Compacting FUObjectHashTables data took   1.96ms
[2023.03.08-00.27.15:725][880]LogAudio: Display: Creating Audio Device:                 Id: 12, Scope: Unique, Realtime: True
[2023.03.08-00.27.15:725][880]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.03.08-00.27.15:725][880]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.03.08-00.27.15:725][880]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.03.08-00.27.15:725][880]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.03.08-00.27.15:725][880]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.03.08-00.27.15:725][880]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.03.08-00.27.15:725][880]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.03.08-00.27.15:725][880]LogAudio: Display: AudioDevice MaxSources: 32
[2023.03.08-00.27.15:726][880]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.03.08-00.27.15:726][880]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.03.08-00.27.15:726][880]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.03.08-00.27.15:728][880]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.03.08-00.27.15:747][880]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.03.08-00.27.15:747][880]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.03.08-00.27.15:747][880]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.03.08-00.27.15:747][880]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.03.08-00.27.15:748][880]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=12
[2023.03.08-00.27.15:748][880]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=12
[2023.03.08-00.27.15:750][880]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=12
[2023.03.08-00.27.15:750][880]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=12
[2023.03.08-00.27.15:750][880]LogInit: FAudioDevice initialized.
[2023.03.08-00.27.15:750][880]LogAudio: Display: Audio Device (ID: 12) registered with world 'FirstPersonMap'.
[2023.03.08-00.27.15:753][880]LogLoad: Game class is 'BP_FirstPersonGameMode_C'
[2023.03.08-00.27.15:756][880]LogWorld: Bringing World /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap up for play (max tick rate 0) at 2023.03.08-01.27.15
[2023.03.08-00.27.15:756][880]LogWorld: Bringing up level for play took: 0.002999
[2023.03.08-00.27.15:758][880]LogOnline: OSS: Created online subsystem instance for: :Context_22
[2023.03.08-00.27.15:760][880]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=1335.394 Y=453.243 Z=98.212
[2023.03.08-00.27.15:761][880]PIE: Server logged in
[2023.03.08-00.27.15:762][880]PIE: Play in editor total start time 0.1 seconds.
[2023.03.08-00.27.24:852][829]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.08-00.27.24:852][829]LogWorld: BeginTearingDown for /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2023.03.08-00.27.24:852][829]LogWorld: UWorld::CleanupWorld for FirstPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.03.08-00.27.24:852][829]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.08-00.27.24:852][829]LogContentBundle: [Container: FirstPersonMap] Deleting container.
[2023.03.08-00.27.24:857][829]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.03.08-00.27.24:864][829]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.08-00.27.24:918][829]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.03.08-00.27.24:918][829]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=12
[2023.03.08-00.27.24:920][829]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=12
[2023.03.08-00.27.24:923][829]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.03.08-00.27.24:926][829]LogUObjectHash: Compacting FUObjectHashTables data took   1.82ms
[2023.03.08-00.27.25:008][830]LogPlayLevel: Display: Destroying online subsystem :Context_22
[2023.03.08-00.27.42:989][631]BlueprintLog: New page: Compile BP_ColorChecker
[2023.03.08-00.27.43:064][631]LogUObjectHash: Compacting FUObjectHashTables data took   1.95ms
[2023.03.08-00.27.52:870][656]BlueprintLog: New page: Compile BP_ColorChecker
[2023.03.08-00.27.52:949][656]LogUObjectHash: Compacting FUObjectHashTables data took   1.74ms
[2023.03.08-00.28.39:557][943]BlueprintLog: New page: Compile BP_ColorChecker
[2023.03.08-00.28.39:635][943]LogUObjectHash: Compacting FUObjectHashTables data took   1.74ms
[2023.03.08-00.29.45:474][680]LogSlate: Window 'Color Picker' being destroyed
[2023.03.08-00.30.27:450][162]BlueprintLog: New page: Compile BP_ColorChecker
[2023.03.08-00.30.27:617][162]LogUObjectHash: Compacting FUObjectHashTables data took   1.83ms
[2023.03.08-00.30.31:907][489]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP_ColorChecker.BP_ColorChecker_C
[2023.03.08-00.30.31:907][489]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP_ColorChecker.BP_ColorChecker_C
[2023.03.08-00.30.31:909][489]LogActorFactory: Actor Factory spawned Blueprint /Game/BP_ColorChecker.BP_ColorChecker as actor: BP_ColorChecker_C /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.BP_ColorChecker_C_0
[2023.03.08-00.30.31:912][489]LogActorFactory: Actor Factory spawned Blueprint /Game/BP_ColorChecker.BP_ColorChecker as actor: BP_ColorChecker_C /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.BP_ColorChecker_C_0
[2023.03.08-00.30.32:844][566]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP_ColorChecker.BP_ColorChecker_C
[2023.03.08-00.30.32:844][566]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP_ColorChecker.BP_ColorChecker_C
[2023.03.08-00.30.32:848][566]LogActorFactory: Actor Factory spawned Blueprint /Game/BP_ColorChecker.BP_ColorChecker as actor: BP_ColorChecker_C /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.BP_ColorChecker_C_UAID_7085C2A177DB426D01_2003590882
[2023.03.08-00.30.32:851][566]LogActorFactory: Actor Factory spawned Blueprint /Game/BP_ColorChecker.BP_ColorChecker as actor: BP_ColorChecker_C /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.BP_ColorChecker_C_UAID_7085C2A177DB426D01_2003590882
[2023.03.08-00.30.48:369][ 93]BlueprintLog: New page: Compile BP_ColorSwitch
[2023.03.08-00.30.48:469][ 93]LogUObjectHash: Compacting FUObjectHashTables data took   2.50ms
[2023.03.08-00.30.50:519][290]BlueprintLog: New page: Compile BP_ColorChecker
[2023.03.08-00.30.50:603][290]LogUObjectHash: Compacting FUObjectHashTables data took   1.72ms
[2023.03.08-00.30.52:844][514]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.03.08-00.30.52:914][514]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP_ColorChecker" FILE="../../../../EventHorizon_KLech/Content/BP_ColorChecker.uasset" SILENT=true
[2023.03.08-00.30.52:918][514]LogSavePackage: Moving output files for package: /Game/BP_ColorChecker
[2023.03.08-00.30.52:918][514]LogSavePackage: Moving '../../../../EventHorizon_KLech/Saved/BP_ColorChecker9140FD11479A5A2C5F4523B974F3B63C.tmp' to '../../../../EventHorizon_KLech/Content/BP_ColorChecker.uasset'
[2023.03.08-00.30.52:925][514]LogFileHelpers: InternalPromptForCheckoutAndSave took 81 ms (total: 10.2 sec)
[2023.03.08-00.30.52:933][514]AssetCheck: New page: Asset Save: BP_ColorChecker
[2023.03.08-00.30.52:933][514]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BP_ColorChecker.BP_ColorChecker
[2023.03.08-00.30.55:829][821]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.03.08-00.30.55:908][821]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP_ColorSwitch" FILE="../../../../EventHorizon_KLech/Content/BP_ColorSwitch.uasset" SILENT=true
[2023.03.08-00.30.55:926][821]LogSavePackage: Moving output files for package: /Game/BP_ColorSwitch
[2023.03.08-00.30.55:926][821]LogSavePackage: Moving '../../../../EventHorizon_KLech/Saved/BP_ColorSwitchCA689A174302B24B28AE4BB9F421E6BE.tmp' to '../../../../EventHorizon_KLech/Content/BP_ColorSwitch.uasset'
[2023.03.08-00.30.55:934][821]LogFileHelpers: InternalPromptForCheckoutAndSave took 104 ms (total: 10.3 sec)
[2023.03.08-00.30.55:942][821]AssetCheck: New page: Asset Save: BP_ColorSwitch
[2023.03.08-00.30.55:942][821]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BP_ColorSwitch.BP_ColorSwitch
[2023.03.08-00.31.31:679][184]LogShaderCompilers: Display: ================================================
[2023.03.08-00.31.31:680][184]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.03.08-00.31.31:680][184]LogShaderCompilers: Display: Total job queries 468, among them cache hits 225 (48.08%)
[2023.03.08-00.31.31:680][184]LogShaderCompilers: Display: Tracking 242 distinct input hashes that result in 140 distinct outputs (57.85%)
[2023.03.08-00.31.31:680][184]LogShaderCompilers: Display: RAM used: 1.81 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.11%
[2023.03.08-00.31.31:680][184]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.03.08-00.31.31:680][184]LogShaderCompilers: Display: Shaders Compiled: 242
[2023.03.08-00.31.31:680][184]LogShaderCompilers: Display: Jobs assigned 243, completed 242 (99.59%)
[2023.03.08-00.31.31:680][184]LogShaderCompilers: Display: Average time worker was idle: 47.51 s
[2023.03.08-00.31.31:680][184]LogShaderCompilers: Display: Time job spent in pending queue: average 3.09 s, longest 19.21 s
[2023.03.08-00.31.31:680][184]LogShaderCompilers: Display: Job execution time: average 2.79 s, max 14.23 s
[2023.03.08-00.31.31:680][184]LogShaderCompilers: Display: Job life time (pending + execution): average 5.89 s, max 21.86
[2023.03.08-00.31.31:680][184]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 56.11 s
[2023.03.08-00.31.31:680][184]LogShaderCompilers: Display: Jobs were issued in 205 batches (only local compilation was used), average 1.19 jobs/batch
